spec;n;d_max;dam_max;k1;k2;k3;k4;k5;k6;k7;b;p;em;ef;edif
reg lnd c.lndam#c.masfem lndam masfem c.year##c.lndam if d<1833 & dam<62030, rob;91;1833;62030;2;3;2;1;2;1;2;.015910333;.38309461;1.9572494;2.0812514;2.3805597
reg lnd c.lndam#c.masfem lndam masfem c.post79##c.lndam if d<1833 & dam<62030, r;91;1833;62030;2;3;2;1;2;1;3;.0090462109;.5781346;1.9400387;2.0593848;2.1063042
reg lnd c.lndam#c.masfem lndam masfem c.zmin#c.masfem zmin   if d<1833 & dam<620;91;1833;62030;2;3;2;1;2;2;1;.011218391;.67493743;1.9802734;2.0635378;1.5750098
reg lnd c.lndam#c.masfem lndam masfem c.zmin#c.masfem zmin c.year##c.lndam if d<;91;1833;62030;2;3;2;1;2;2;2;.0029244008;.91438901;1.9683795;2.0752809;2.0004978
reg lnd c.lndam#c.masfem lndam masfem c.zmin#c.masfem zmin c.post79##c.lndam if ;91;1833;62030;2;3;2;1;2;2;3;-.00077621022;.97463912;1.9525393;2.054311;1.7600063
reg lnd c.lndam#c.masfem lndam masfem c.zwin#c.masfem zwin   if d<1833 & dam<620;91;1833;62030;2;3;2;1;2;3;1;-.0081084939;.7212472;1.9329069;2.0615432;2.431366
reg lnd c.lndam#c.masfem lndam masfem c.zwin#c.masfem zwin c.year##c.lndam if d<;91;1833;62030;2;3;2;1;2;3;2;-.01474348;.54092038;1.910042;2.0778222;3.070873
reg lnd c.lndam#c.masfem lndam masfem c.zwin#c.masfem zwin c.post79##c.lndam if ;91;1833;62030;2;3;2;1;2;3;3;-.019820089;.34193876;1.8980142;2.0560033;2.6675196
reg lnd c.lndam#c.masfem lndam masfem c.zcat#c.masfem zcat   if d<1833 & dam<620;91;1833;62030;2;3;2;1;2;4;1;-.0054921913;.80954629;1.92715;2.0626717;2.5498183
reg lnd c.lndam#c.masfem lndam masfem c.zcat#c.masfem zcat c.year##c.lndam if d<;91;1833;62030;2;3;2;1;2;4;2;-.01262678;.59942859;1.9030546;2.0794234;3.2311995
reg lnd c.lndam#c.masfem lndam masfem c.zcat#c.masfem zcat c.post79##c.lndam if ;91;1833;62030;2;3;2;1;2;4;3;-.018485893;.37117469;1.88789;2.0571628;2.8459439
reg lnd c.lndam#c.masfem lndam masfem c.z3#c.masfem z3   if d<1833 & dam<62030, ;91;1833;62030;2;3;2;1;2;5;1;-.0062109958;.79865426;1.956579;2.0594895;1.9607621
reg lnd c.lndam#c.masfem lndam masfem c.z3#c.masfem z3 c.year##c.lndam if d<1833;91;1833;62030;2;3;2;1;2;5;2;-.013671011;.58927387;1.9310023;2.0767825;2.6988087
reg lnd c.lndam#c.masfem lndam masfem c.z3#c.masfem z3 c.post79##c.lndam if d<18;91;1833;62030;2;3;2;1;2;5;3;-.018328644;.40252075;1.9186676;2.0548472;2.3306742
reg lnd masfem lndam z3   if d<1833 & dam<62030, robust;91;1833;62030;2;3;2;1;2;6;1;.013359462;.70697093;1.9964221;2.0733726;1.5371476
reg lnd masfem lndam z3 c.year##c.lndam if d<1833 & dam<62030, robust;91;1833;62030;2;3;2;1;2;6;2;.020038472;.58306634;1.971436;2.0868576;2.2610116
reg lnd masfem lndam z3 c.post79##c.lndam if d<1833 & dam<62030, robust;91;1833;62030;2;3;2;1;2;6;3;.019624321;.59238511;1.9476788;2.060715;2.0214088
nbreg d c.dam#c.masfem dam masfem   if d<1833 & dam<62030, robust;91;1833;62030;2;3;2;2;1;1;1;4.7089821e-07;.94417781;10.227245;19.53195;9.3047047
nbreg d c.dam#c.masfem dam masfem c.year##c.dam if d<1833 & dam<62030, robust;91;1833;62030;2;3;2;2;1;1;2;-4.6796667e-06;.46822301;12.595517;17.249731;4.6542144
nbreg d c.dam#c.masfem dam masfem c.post79##c.dam if d<1833 & dam<62030, robust;91;1833;62030;2;3;2;2;1;1;3;-5.0196254e-06;.49970388;12.41499;16.951475;4.5364852
nbreg d c.dam#c.masfem dam masfem c.zmin#c.masfem zmin   if d<1833 & dam<62030, ;91;1833;62030;2;3;2;2;1;2;1;.000013854353;.17921913;9.1435003;15.672651;6.529151
nbreg d c.dam#c.masfem dam masfem c.zmin#c.masfem zmin c.year##c.dam if d<1833 &;91;1833;62030;2;3;2;2;1;2;2;4.2703468e-06;.6156112;11.198421;13.694278;2.495856
nbreg d c.dam#c.masfem dam masfem c.zmin#c.masfem zmin c.post79##c.dam if d<1833;91;1833;62030;2;3;2;2;1;2;3;4.3619575e-06;.59581804;10.822282;13.476982;2.6547008
nbreg d c.dam#c.masfem dam masfem c.zwin#c.masfem zwin   if d<1833 & dam<62030, ;91;1833;62030;2;3;2;2;1;3;1;2.5009556e-06;.75072575;10.291746;14.306755;4.0150094
nbreg d c.dam#c.masfem dam masfem c.zwin#c.masfem zwin c.year##c.dam if d<1833 &;91;1833;62030;2;3;2;2;1;3;2;-2.1427145e-06;.7141189;10.11824;14.340674;4.222434
nbreg d c.dam#c.masfem dam masfem c.zwin#c.masfem zwin c.post79##c.dam if d<1833;91;1833;62030;2;3;2;2;1;3;3;-2.2725433e-06;.71406484;10.479575;13.927075;3.4474995
nbreg d c.dam#c.masfem dam masfem c.zcat#c.masfem zcat   if d<1833 & dam<62030, ;91;1833;62030;2;3;2;2;1;4;1;1.3943143e-06;.86014456;10.10659;14.380843;4.2742524
nbreg d c.dam#c.masfem dam masfem c.zcat#c.masfem zcat c.year##c.dam if d<1833 &;91;1833;62030;2;3;2;2;1;4;2;-6.0948278e-06;.25927803;10.270435;14.079369;3.8089328
nbreg d c.dam#c.masfem dam masfem c.zcat#c.masfem zcat c.post79##c.dam if d<1833;91;1833;62030;2;3;2;2;1;4;3;-6.4931432e-06;.26840261;10.669378;13.574118;2.9047396
nbreg d c.dam#c.masfem dam masfem c.z3#c.masfem z3   if d<1833 & dam<62030, robu;91;1833;62030;2;3;2;2;1;5;1;5.1260431e-06;.5663411;10.299666;14.403336;4.1036687
nbreg d c.dam#c.masfem dam masfem c.z3#c.masfem z3 c.year##c.dam if d<1833 & dam;91;1833;62030;2;3;2;2;1;5;2;-2.8476395e-06;.66365111;10.910734;13.861178;2.9504442
nbreg d c.dam#c.masfem dam masfem c.z3#c.masfem z3 c.post79##c.dam if d<1833 & d;91;1833;62030;2;3;2;2;1;5;3;-2.7126528e-06;.69059247;11.07186;13.403749;2.3318889
nbreg d masfem dam z3   if d<1833 & dam<62030, robust;91;1833;62030;2;3;2;2;1;6;1;.054214958;.30361736;10.838954;14.811808;3.9728534
nbreg d masfem dam z3 c.year##c.dam if d<1833 & dam<62030, robust;91;1833;62030;2;3;2;2;1;6;2;.034115035;.47007138;11.550217;14.058213;2.5079966
nbreg d masfem dam z3 c.post79##c.dam if d<1833 & dam<62030, robust;91;1833;62030;2;3;2;2;1;6;3;.028802449;.54380846;11.501587;13.577135;2.0755482
nbreg d c.lndam#c.masfem lndam masfem   if d<1833 & dam<62030, robust;91;1833;62030;2;3;2;2;2;1;1;.02265612;.3068175;8.1383181;12.518661;4.380343
nbreg d c.lndam#c.masfem lndam masfem c.year##c.lndam if d<1833 & dam<62030, rob;91;1833;62030;2;3;2;2;2;1;2;.0060502822;.79148817;8.7274818;11.82962;3.1021385
nbreg d c.lndam#c.masfem lndam masfem c.post79##c.lndam if d<1833 & dam<62030, r;91;1833;62030;2;3;2;2;2;1;3;.0017061353;.92574292;8.512167;10.894123;2.3819571
nbreg d c.lndam#c.masfem lndam masfem c.zmin#c.masfem zmin   if d<1833 & dam<620;91;1833;62030;2;3;2;2;2;2;1;.0059660757;.86381704;8.2660809;11.921862;3.6557806
nbreg d c.lndam#c.masfem lndam masfem c.zmin#c.masfem zmin c.year##c.lndam if d<;91;1833;62030;2;3;2;2;2;2;2;-.013412748;.70188874;8.8234444;11.235005;2.4115605
nbreg d c.lndam#c.masfem lndam masfem c.zmin#c.masfem zmin c.post79##c.lndam if ;91;1833;62030;2;3;2;2;2;2;3;-.012412673;.6758554;8.5766306;10.383911;1.8072802
nbreg d c.lndam#c.masfem lndam masfem c.zwin#c.masfem zwin   if d<1833 & dam<620;91;1833;62030;2;3;2;2;2;3;1;-.036434062;.22303788;6.9037104;11.005001;4.1012902
nbreg d c.lndam#c.masfem lndam masfem c.zwin#c.masfem zwin c.year##c.lndam if d<;91;1833;62030;2;3;2;2;2;3;2;-.051930487;.081548624;6.8714333;10.8937;4.0222669
nbreg d c.lndam#c.masfem lndam masfem c.zwin#c.masfem zwin c.post79##c.lndam if ;91;1833;62030;2;3;2;2;2;3;3;-.049293134;.049735997;6.8444185;10.263442;3.4190235
nbreg d c.lndam#c.masfem lndam masfem c.zcat#c.masfem zcat   if d<1833 & dam<620;91;1833;62030;2;3;2;2;2;4;1;-.024438487;.39537767;6.9378986;11.112336;4.1744375
nbreg d c.lndam#c.masfem lndam masfem c.zcat#c.masfem zcat c.year##c.lndam if d<;91;1833;62030;2;3;2;2;2;4;2;-.042139184;.14453675;6.8501658;10.944986;4.0948205
nbreg d c.lndam#c.masfem lndam masfem c.zcat#c.masfem zcat c.post79##c.lndam if ;91;1833;62030;2;3;2;2;2;4;3;-.040979557;.079689696;6.8261051;10.212742;3.3866367
nbreg d c.lndam#c.masfem lndam masfem c.z3#c.masfem z3   if d<1833 & dam<62030, ;91;1833;62030;2;3;2;2;2;5;1;-.031540919;.33696041;7.3818493;11.233291;3.8514409
nbreg d c.lndam#c.masfem lndam masfem c.z3#c.masfem z3 c.year##c.lndam if d<1833;91;1833;62030;2;3;2;2;2;5;2;-.051042609;.11822968;7.3905463;10.9994;3.6088543
nbreg d c.lndam#c.masfem lndam masfem c.z3#c.masfem z3 c.post79##c.lndam if d<18;91;1833;62030;2;3;2;2;2;5;3;-.047558576;.080080576;7.367528;10.253081;2.8855536
nbreg d masfem lndam z3   if d<1833 & dam<62030, robust;91;1833;62030;2;3;2;2;2;6;1;.06194295;.17404284;8.5442743;12.207528;3.6632533
nbreg d masfem lndam z3 c.year##c.lndam if d<1833 & dam<62030, robust;91;1833;62030;2;3;2;2;2;6;2;.047931239;.27829877;8.8070545;11.607332;2.8002777
nbreg d masfem lndam z3 c.post79##c.lndam if d<1833 & dam<62030, robust;91;1833;62030;2;3;2;2;2;6;3;.036678981;.38031736;8.6205835;10.648549;2.027966
reg lnd c.dam#c.female dam female   if d<1833 & dam<52270, robust;90;1833;52270;2;4;1;1;1;1;1;.000018812205;.57445771;1.9001589;2.0675473;1.4134125
reg lnd c.dam#c.female dam female c.year##c.dam if d<1833 & dam<52270, robust;90;1833;52270;2;4;1;1;1;1;2;-.000012093295;.78899109;1.914035;2.0648739;1.0519412
reg lnd c.dam#c.female dam female c.post79##c.dam if d<1833 & dam<52270, robust;90;1833;52270;2;4;1;1;1;1;3;-.000018256853;.68905139;1.9046875;2.048624;1.1759626
reg lnd c.dam#c.female dam female c.zmin#c.female zmin   if d<1833 & dam<52270, ;90;1833;52270;2;4;1;1;1;2;1;.000023756174;.65823972;1.910949;2.0588465;1.3523502
reg lnd c.dam#c.female dam female c.zmin#c.female zmin c.year##c.dam if d<1833 &;90;1833;52270;2;4;1;1;1;2;2;-.000015763257;.7915231;1.9330245;2.0512996;.79869854
reg lnd c.dam#c.female dam female c.zmin#c.female zmin c.post79##c.dam if d<1833;90;1833;52270;2;4;1;1;1;2;3;-.00001741115;.76922816;1.9280108;2.0334532;.74447238
reg lnd c.dam#c.female dam female c.zwin#c.female zwin   if d<1833 & dam<52270, ;90;1833;52270;2;4;1;1;1;3;1;-.000020553833;.65732956;1.8789372;2.040175;1.2439867
reg lnd c.dam#c.female dam female c.zwin#c.female zwin c.year##c.dam if d<1833 &;90;1833;52270;2;4;1;1;1;3;2;-.000054952707;.32434714;1.8625852;2.0490351;1.0536306
reg lnd c.dam#c.female dam female c.zwin#c.female zwin c.post79##c.dam if d<1833;90;1833;52270;2;4;1;1;1;3;3;-.000057022378;.29315573;1.861786;2.0311654;.98245436
reg lnd c.dam#c.female dam female c.zcat#c.female zcat   if d<1833 & dam<52270, ;90;1833;52270;2;4;1;1;1;4;1;-.000025002171;.57299906;1.8708892;2.0411291;1.4555846
reg lnd c.dam#c.female dam female c.zcat#c.female zcat c.year##c.dam if d<1833 &;90;1833;52270;2;4;1;1;1;4;2;-.000065992841;.21742408;1.8623847;2.0448139;1.028906
reg lnd c.dam#c.female dam female c.zcat#c.female zcat c.post79##c.dam if d<1833;90;1833;52270;2;4;1;1;1;4;3;-.000070310285;.17383896;1.8621166;2.0230737;1.0384923
reg lnd c.dam#c.female dam female c.z3#c.female z3   if d<1833 & dam<52270, robu;90;1833;52270;2;4;1;1;1;5;1;-.000011475156;.82288039;1.8986607;2.0438926;1.2109373
reg lnd c.dam#c.female dam female c.z3#c.female z3 c.year##c.dam if d<1833 & dam;90;1833;52270;2;4;1;1;1;5;2;-.00005098783;.38583708;1.8895713;2.0486848;.94776291
reg lnd c.dam#c.female dam female c.z3#c.female z3 c.post79##c.dam if d<1833 & d;90;1833;52270;2;4;1;1;1;5;3;-.000052952993;.35767961;1.8901638;2.0286186;.86341697
reg lnd female dam z3   if d<1833 & dam<52270, robust;90;1833;52270;2;4;1;1;1;6;1;.11265145;.64319575;1.9386756;2.0513272;1.127224
reg lnd female dam z3 c.year##c.dam if d<1833 & dam<52270, robust;90;1833;52270;2;4;1;1;1;6;2;.12835911;.5833562;1.9283575;2.0567167;.88290763
reg lnd female dam z3 c.post79##c.dam if d<1833 & dam<52270, robust;90;1833;52270;2;4;1;1;1;6;3;.11457492;.63440514;1.9242283;2.0388033;.82179093
reg lnd c.lndam#c.female lndam female   if d<1833 & dam<52270, robust;90;1833;52270;2;4;1;1;2;1;1;.13448708;.14690122;1.9913204;2.004636;.24635856
reg lnd c.lndam#c.female lndam female c.year##c.lndam if d<1833 & dam<52270, rob;90;1833;52270;2;4;1;1;2;1;2;.067770422;.50782847;1.9758943;2.016798;.74991202
reg lnd c.lndam#c.female lndam female c.post79##c.lndam if d<1833 & dam<52270, r;90;1833;52270;2;4;1;1;2;1;3;.023509288;.79299808;1.9394559;2.0007896;1.0266732
reg lnd c.lndam#c.female lndam female c.zmin#c.female zmin   if d<1833 & dam<522;90;1833;52270;2;4;1;1;2;2;1;.07654079;.60903323;1.9878398;2.010607;.41753247
reg lnd c.lndam#c.female lndam female c.zmin#c.female zmin c.year##c.lndam if d<;90;1833;52270;2;4;1;1;2;2;2;-.0044025588;.97693825;1.9755189;2.0223789;.84133387
reg lnd c.lndam#c.female lndam female c.zmin#c.female zmin c.post79##c.lndam if ;90;1833;52270;2;4;1;1;2;2;3;-.026957627;.83991528;1.9455491;2.0035181;.95965165
reg lnd c.lndam#c.female lndam female c.zwin#c.female zwin   if d<1833 & dam<522;90;1833;52270;2;4;1;1;2;3;1;-.04256922;.75675941;1.9661285;1.9960345;.54875302
reg lnd c.lndam#c.female lndam female c.zwin#c.female zwin c.year##c.lndam if d<;90;1833;52270;2;4;1;1;2;3;2;-.11793076;.41512951;1.929628;2.0173092;1.534657
reg lnd c.lndam#c.female lndam female c.zwin#c.female zwin c.post79##c.lndam if ;90;1833;52270;2;4;1;1;2;3;3;-.15044096;.22277208;1.9028958;1.9987117;1.5405713
reg lnd c.lndam#c.female lndam female c.zcat#c.female zcat   if d<1833 & dam<522;90;1833;52270;2;4;1;1;2;4;1;-.022465548;.87148815;1.9667579;1.9985081;.58676302
reg lnd c.lndam#c.female lndam female c.zcat#c.female zcat c.year##c.lndam if d<;90;1833;52270;2;4;1;1;2;4;2;-.099702254;.49275202;1.936492;2.0169616;1.4400234
reg lnd c.lndam#c.female lndam female c.zcat#c.female zcat c.post79##c.lndam if ;90;1833;52270;2;4;1;1;2;4;3;-.14034486;.24566989;1.9048918;1.9979101;1.5275148
reg lnd c.lndam#c.female lndam female c.z3#c.female z3   if d<1833 & dam<52270, ;90;1833;52270;2;4;1;1;2;5;1;-.022547949;.87759507;1.9835268;2.0011184;.32723424
reg lnd c.lndam#c.female lndam female c.z3#c.female z3 c.year##c.lndam if d<1833;90;1833;52270;2;4;1;1;2;5;2;-.1034069;.48917806;1.9511061;2.0209019;1.2501274
reg lnd c.lndam#c.female lndam female c.z3#c.female z3 c.post79##c.lndam if d<18;90;1833;52270;2;4;1;1;2;5;3;-.13320281;.29348186;1.9248383;2.0012136;1.2591383
reg lnd female lndam z3   if d<1833 & dam<52270, robust;90;1833;52270;2;4;1;1;2;6;1;-.0098340716;.96415144;2.0216937;2.0118597;-.18676925
reg lnd female lndam z3 c.year##c.lndam if d<1833 & dam<52270, robust;90;1833;52270;2;4;1;1;2;6;2;.04250773;.85144401;1.9816017;2.0241094;.78987604
reg lnd female lndam z3 c.post79##c.lndam if d<1833 & dam<52270, robust;90;1833;52270;2;4;1;1;2;6;3;.059553251;.79173583;1.9429594;2.0025127;1.0085843
nbreg d c.dam#c.female dam female   if d<1833 & dam<52270, robust;90;1833;52270;2;4;1;2;1;1;1;.000015763864;.71630764;9.6220255;18.872475;9.2504482
nbreg d c.dam#c.female dam female c.year##c.dam if d<1833 & dam<52270, robust;90;1833;52270;2;4;1;2;1;1;2;.000030292878;.73724568;11.768948;16.375782;4.6068344
nbreg d c.dam#c.female dam female c.post79##c.dam if d<1833 & dam<52270, robust;90;1833;52270;2;4;1;2;1;1;3;.000022200218;.78928888;11.712744;16.485098;4.7723532
nbreg d c.dam#c.female dam female c.zmin#c.female zmin   if d<1833 & dam<52270, ;90;1833;52270;2;4;1;2;1;2;1;.000097235075;.11501586;8.8999681;14.791486;5.8915172
nbreg d c.dam#c.female dam female c.zmin#c.female zmin c.year##c.dam if d<1833 &;90;1833;52270;2;4;1;2;1;2;2;5.4823442e-07;.99552286;11.136666;12.676379;1.5397129
nbreg d c.dam#c.female dam female c.zmin#c.female zmin c.post79##c.dam if d<1833;90;1833;52270;2;4;1;2;1;2;3;7.5035568e-06;.93392891;10.731702;12.60549;1.8737874
nbreg d c.dam#c.female dam female c.zwin#c.female zwin   if d<1833 & dam<52270, ;90;1833;52270;2;4;1;2;1;3;1;.000024826482;.59473437;9.6726332;13.671532;3.9988983
nbreg d c.dam#c.female dam female c.zwin#c.female zwin c.year##c.dam if d<1833 &;90;1833;52270;2;4;1;2;1;3;2;-.000025450285;.77808177;9.1505861;13.714089;4.5635037
nbreg d c.dam#c.female dam female c.zwin#c.female zwin c.post79##c.dam if d<1833;90;1833;52270;2;4;1;2;1;3;3;-3.8546877e-06;.96551681;9.5317335;13.493;3.9612672
nbreg d c.dam#c.female dam female c.zcat#c.female zcat   if d<1833 & dam<52270, ;90;1833;52270;2;4;1;2;1;4;1;.000018786513;.67659009;9.4855042;13.591641;4.1061363
nbreg d c.dam#c.female dam female c.zcat#c.female zcat c.year##c.dam if d<1833 &;90;1833;52270;2;4;1;2;1;4;2;-.000055385532;.52205753;9.2756262;13.319708;4.0440807
nbreg d c.dam#c.female dam female c.zcat#c.female zcat c.post79##c.dam if d<1833;90;1833;52270;2;4;1;2;1;4;3;-.000035023237;.69151497;9.6979179;12.988033;3.2901154
nbreg d c.dam#c.female dam female c.z3#c.female z3   if d<1833 & dam<52270, robu;90;1833;52270;2;4;1;2;1;5;1;.000041214644;.42668492;9.7908859;13.654498;3.8636117
nbreg d c.dam#c.female dam female c.z3#c.female z3 c.year##c.dam if d<1833 & dam;90;1833;52270;2;4;1;2;1;5;2;-.000045012457;.62404883;10.105836;13.072893;2.9670575
nbreg d c.dam#c.female dam female c.z3#c.female z3 c.post79##c.dam if d<1833 & d;90;1833;52270;2;4;1;2;1;5;3;-.000024903635;.78119469;10.328715;12.755191;2.4264758
nbreg d female dam z3   if d<1833 & dam<52270, robust;90;1833;52270;2;4;1;2;1;6;1;.27847686;.38060057;10.648298;14.067638;3.4193397
nbreg d female dam z3 c.year##c.dam if d<1833 & dam<52270, robust;90;1833;52270;2;4;1;2;1;6;2;.15908678;.60395825;11.233338;13.170412;1.9370732
nbreg d female dam z3 c.post79##c.dam if d<1833 & dam<52270, robust;90;1833;52270;2;4;1;2;1;6;3;.13447383;.66320187;11.223956;12.839473;1.6155169
nbreg d c.lndam#c.female lndam female   if d<1833 & dam<52270, robust;90;1833;52270;2;4;1;2;2;1;1;.1864059;.1513128;8.4027386;11.721361;3.3186233
nbreg d c.lndam#c.female lndam female c.year##c.lndam if d<1833 & dam<52270, rob;90;1833;52270;2;4;1;2;2;1;2;.0099793067;.9465276;9.6712475;10.60335;.9321028
nbreg d c.lndam#c.female lndam female c.post79##c.lndam if d<1833 & dam<52270, r;90;1833;52270;2;4;1;2;2;1;3;-.01697089;.88061476;9.1243458;9.8961096;.77176374
nbreg d c.lndam#c.female lndam female c.zmin#c.female zmin   if d<1833 & dam<522;90;1833;52270;2;4;1;2;2;2;1;.087279789;.64374691;8.4089241;11.29374;2.8848159
nbreg d c.lndam#c.female lndam female c.zmin#c.female zmin c.year##c.lndam if d<;90;1833;52270;2;4;1;2;2;2;2;-.10606868;.61607486;9.5580797;10.218416;.66033679
nbreg d c.lndam#c.female lndam female c.zmin#c.female zmin c.post79##c.lndam if ;90;1833;52270;2;4;1;2;2;2;3;-.12577043;.49081889;9.0198612;9.5542917;.53443015
nbreg d c.lndam#c.female lndam female c.zwin#c.female zwin   if d<1833 & dam<522;90;1833;52270;2;4;1;2;2;3;1;-.1688852;.31320834;7.0291367;10.538067;3.50893
nbreg d c.lndam#c.female lndam female c.zwin#c.female zwin c.year##c.lndam if d<;90;1833;52270;2;4;1;2;2;3;2;-.33653086;.064330064;7.1467848;10.224122;3.0773373
nbreg d c.lndam#c.female lndam female c.zwin#c.female zwin c.post79##c.lndam if ;90;1833;52270;2;4;1;2;2;3;3;-.33358389;.027337328;6.9966063;9.5680342;2.5714281
nbreg d c.lndam#c.female lndam female c.zcat#c.female zcat   if d<1833 & dam<522;90;1833;52270;2;4;1;2;2;4;1;-.10394848;.51340508;7.1402936;10.640375;3.5000815
nbreg d c.lndam#c.female lndam female c.zcat#c.female zcat c.year##c.lndam if d<;90;1833;52270;2;4;1;2;2;4;2;-.29828405;.095923871;7.2764883;10.204483;2.927995
nbreg d c.lndam#c.female lndam female c.zcat#c.female zcat c.post79##c.lndam if ;90;1833;52270;2;4;1;2;2;4;3;-.30083069;.032719634;7.1165657;9.4897604;2.3731952
nbreg d c.lndam#c.female lndam female c.z3#c.female z3   if d<1833 & dam<52270, ;90;1833;52270;2;4;1;2;2;5;1;-.14194119;.44736996;7.5509648;10.769205;3.2182403
nbreg d c.lndam#c.female lndam female c.z3#c.female z3 c.year##c.lndam if d<1833;90;1833;52270;2;4;1;2;2;5;2;-.35074085;.083791725;7.8607454;10.241663;2.3809171
nbreg d c.lndam#c.female lndam female c.z3#c.female z3 c.post79##c.lndam if d<18;90;1833;52270;2;4;1;2;2;5;3;-.33935165;.043012973;7.6717277;9.5203724;1.8486447
nbreg d female lndam z3   if d<1833 & dam<52270, robust;90;1833;52270;2;4;1;2;2;6;1;.24524204;.39531896;9.0097494;11.513835;2.5040851
nbreg d female lndam z3 c.year##c.lndam if d<1833 & dam<52270, robust;90;1833;52270;2;4;1;2;2;6;2;.061017651;.8339749;9.6945906;10.304552;.60996115
nbreg d female lndam z3 c.post79##c.lndam if d<1833 & dam<52270, robust;90;1833;52270;2;4;1;2;2;6;3;.038932491;.88562655;9.2106466;9.5763121;.36566535
reg lnd c.dam#c.masfem dam masfem   if d<1833 & dam<52270, robust;90;1833;52270;2;4;2;1;1;1;1;3.1475097e-06;.56381381;1.8895447;2.0736232;1.5565072
reg lnd c.dam#c.masfem dam masfem c.year##c.dam if d<1833 & dam<52270, robust;90;1833;52270;2;4;2;1;1;1;2;-1.5483405e-06;.84040529;1.9236339;2.0600877;.96230322
reg lnd c.dam#c.masfem dam masfem c.post79##c.dam if d<1833 & dam<52270, robust;90;1833;52270;2;4;2;1;1;1;3;-2.4166175e-06;.75091243;1.917536;2.0432372;1.0272937
reg lnd c.dam#c.masfem dam masfem c.zmin#c.masfem zmin   if d<1833 & dam<52270, ;90;1833;52270;2;4;2;1;1;2;1;4.5377064e-06;.60087168;1.9134358;2.05918;1.3310058
reg lnd c.dam#c.masfem dam masfem c.zmin#c.masfem zmin c.year##c.dam if d<1833 &;90;1833;52270;2;4;2;1;1;2;2;-1.5667351e-06;.87268317;1.9583048;2.0388453;.55946755
reg lnd c.dam#c.masfem dam masfem c.zmin#c.masfem zmin c.post79##c.dam if d<1833;90;1833;52270;2;4;2;1;1;2;3;-1.6120564e-06;.86933708;1.9514642;2.0229242;.52079767
reg lnd c.dam#c.masfem dam masfem c.zwin#c.masfem zwin   if d<1833 & dam<52270, ;90;1833;52270;2;4;2;1;1;3;1;-3.4331229e-06;.66394526;1.8747855;2.0446687;1.3209409
reg lnd c.dam#c.masfem dam masfem c.zwin#c.masfem zwin c.year##c.dam if d<1833 &;90;1833;52270;2;4;2;1;1;3;2;-8.5211050e-06;.36119917;1.894322;2.0364151;.83481371
reg lnd c.dam#c.masfem dam masfem c.zwin#c.masfem zwin c.post79##c.dam if d<1833;90;1833;52270;2;4;2;1;1;3;3;-8.4172407e-06;.35797617;1.8932844;2.0203664;.76665735
reg lnd c.dam#c.masfem dam masfem c.zcat#c.masfem zcat   if d<1833 & dam<52270, ;90;1833;52270;2;4;2;1;1;4;1;-4.2648608e-06;.58087641;1.8643197;2.045512;1.6121585
reg lnd c.dam#c.masfem dam masfem c.zcat#c.masfem zcat c.year##c.dam if d<1833 &;90;1833;52270;2;4;2;1;1;4;2;-.00001047641;.25210834;1.8893114;2.0325079;.86858612
reg lnd c.dam#c.masfem dam masfem c.zcat#c.masfem zcat c.post79##c.dam if d<1833;90;1833;52270;2;4;2;1;1;4;3;-.000010695738;.23840238;1.8891431;2.0128355;.85317034
reg lnd c.dam#c.masfem dam masfem c.z3#c.masfem z3   if d<1833 & dam<52270, robu;90;1833;52270;2;4;2;1;1;5;1;-1.9563859e-06;.81939143;1.8987011;2.0443938;1.2322186
